video_id,title,published_at,thumbnail_url,duration_seconds,views,views_public,likes,comments_count,subscribers_gained,estimated_minutes_watched,average_view_duration,avg_view_percentage,revenue,cpm,impressions,ctr,is_youtube_short,tags,comment_count_used,comment_sentiment_mean,comment_neg_ratio,comment_neutral_ratio,comment_avg_length,comment_avg_words,comment_caps_ratio,comment_emoji_density,comment_exclamation_rate,comment_question_rate,comment_lol_score,share_intent_score,rewatch_intent,comment_relatability_score,parasocial_score,comment_shock_score,comment_controversy_score,genz_score,comment_millennial_score,comment_political_score,comment_relationship_focus,comment_personal_pronoun_rate,comment_sentiment_compound_mean,geo_us_pct,geo_english_native_pct,geo_eu_pct,geo_latam_pct,geo_asia_pct,geo_africa_me_pct,geo_international_pct,geo_top1_country,geo_top1_pct,geo_top3_concentration,geo_diversity_entropy,geo_n_countries,traffic_algorithmic_pct,traffic_related_video_pct,traffic_browse_pct,traffic_search_pct,traffic_subscriber_pct,traffic_external_pct,traffic_notification_pct,traffic_end_screen_pct,traffic_shorts_pct,traffic_hashtag_pct,traffic_advertising_pct,device_mobile_pct,device_desktop_pct,device_tv_pct,device_tablet_pct,likes_public,comments_public,engagement_like_ratio,engagement_comment_ratio,engagement_overall_ratio,title_word_count,title_has_question,title_shock_word_count,title_relationship_topic,title_has_age_mention,title_caps_ratio,title_sentiment_compound,title_pipe_count,description_length,tag_count,duration_minutes,pub_day_of_week,pub_hour_utc,pub_month,pub_year,video_age_days,thumb_face_count,thumb_face_total_pct,thumb_face_largest_pct,thumb_face_thirds,thumb_face_center_dist,thumb_sharpness,thumb_brightness,thumb_highlight_pct,thumb_shadow_pct,thumb_contrast_rms,thumb_contrast_p90p10,thumb_saturation,thumb_warmth_lab,thumb_red_orange_pct,thumb_colorfulness,thumb_hue_diversity,thumb_edge_density,thumb_thirds_score,thumb_visual_complexity,thumb_center_weight,thumb_lr_balance,thumb_text_likelihood,thumb_creative_score,title_char_length,title_avg_word_len,title_unique_word_ratio,title_readability_fk,title_curiosity_score,title_fomo_score,title_urgency_score,title_number_present,title_number_value,title_named_person,title_personal_you,title_first_person,title_third_person,title_positive_emotion,title_negative_emotion,title_emotion_polarity,title_arousal_score,title_format_signal,title_vs_present,title_ft_collab,title_brackets,title_ellipsis,title_clickbait_score,title_social_proof,title_challenge_framing,trend_topic_matched_kw,trend_topic_at_upload,trend_topic_momentum,near_sports_culture,near_pop_culture,near_political,near_global_event,near_historical,near_social_media,near_lgbtq,near_holiday,nearest_event,nearest_event_delta_days,upload_history_percentile,upload_days_since_start,upload_days_since_prev,upload_sub_ratio,upload_is_weekend,upload_is_q4,upload_is_summer,anger,audio_rms_mean,audio_rms_std,avg_sentence_length,disgust,excitement_peaks,fear,filler_frequency,hook_energy_ratio,hook_presence,joy,neutral,onset_rate_per_min,pitch_mean,pitch_range,pitch_std,q_rate,sadness,segment_count_whisper,silence_ratio_audio,spectral_centroid_mean,speech_ratio,surprise,tempo_bpm,word_count_whisper,wpm,zcr_mean,segment_count,avg_segment_duration_s,segment_duration_regularity,topic_shift_count,topic_shift_rate_per_min,escalation_sentiment,escalation_energy,escalation_intensity,intensity_at_3min_ratio,first_major_shift_s,sentiment_arc_type,dynamic_range,final_segment_sentiment,ending_vs_mean_sentiment,resolution_language_score,cliffhanger_score,scene_cut_rate_per_min,visual_variety_std,retention_loop_count,end_retention_ratio,loop_quality_score,payoff_satisfaction_score,pacing_quality_score,peak_count,peak_intensity_max,peak_to_baseline_ratio,peaks_per_minute,first_peak_position,last_peak_position,peak_spacing_cv,surprise_event_count,reveal_event_count,surprise_rate_per_min,forced_variety_count,visual_audio_convergence,silence_before_peak_mean,energy_contrast_at_peaks,rewatch_spike_count,max_rewatch_magnitude,moment_impact_score,shareability_score,speaker_count,speaker_balance,dominant_speaker_share,is_monologue,turn_count,turns_per_minute,avg_turn_duration_s,turn_duration_cv,rapid_exchange_ratio,dominant_speaker_sentiment_range,dominant_speaker_sentiment_std,dominant_speaker_energy_range,cast_sentiment_range_mean,levity_intensity_ratio,energy_variance_across_speakers,question_exchange_rate,laughter_marker_count,new_speaker_rate,first_new_voice_s,character_depth_score,chemistry_score,personality_strength_score,ms_sentiment_range_max,ms_sentiment_range_argmax_scale,ms_sentiment_range_scale_var,ms_sentiment_mean_max,ms_sentiment_mean_argmax_scale,ms_sentiment_mean_scale_var,ms_emotional_intensity_max_max,ms_emotional_intensity_max_argmax_scale,ms_emotional_intensity_max_scale_var,ms_emotional_intensity_mean_max,ms_emotional_intensity_mean_argmax_scale,ms_emotional_intensity_mean_scale_var,ms_surprise_density_max,ms_surprise_density_argmax_scale,ms_surprise_density_scale_var,ms_reveal_density_max,ms_reveal_density_argmax_scale,ms_reveal_density_scale_var,ms_question_density_max,ms_question_density_argmax_scale,ms_question_density_scale_var,ms_vocab_richness_mean_max,ms_vocab_richness_mean_argmax_scale,ms_vocab_richness_mean_scale_var,ms_energy_range_max,ms_energy_range_argmax_scale,ms_energy_range_scale_var,ms_energy_mean_max,ms_energy_mean_argmax_scale,ms_energy_mean_scale_var,ms_topic_coherence_max,ms_topic_coherence_argmax_scale,ms_topic_coherence_scale_var,ms_word_density_max,ms_word_density_argmax_scale,ms_word_density_scale_var,ms_natural_loop_length_s,ms_scale_agreement,ms_n_valid_scales,ms_finest_active_scale,ms_coarsest_active_scale,ms_llm_loop_completeness,ms_llm_loop_variety,ms_llm_boundary_quality,ms_llm_escalation_across_loops,ms_llm_dominant_loop_type,replay_baseline,replay_baseline_pct,replay_spike_count,replay_max_spike,replay_spike_coverage,replay_stability,replay_end_ratio,replay_hook_ratio,ret_initial_drop,ret_30s,ret_baseline,ret_spike_count,ret_max_spike,ret_stability,ret_end_ratio,ret_above_50_pct,outlier_spike_score,outlier_retention_score,outlier_potential,average_view_percentage,retention_at_30s,geo_nl_pct,geo_be_pct,geo_other_pct,format,narrative_clarity,caption_count,laugh_rate,hook_score,vulnerability_score,reaction_word_rate,sentiment_arc,opening_q_density,crosstalk_index,silence_density,escalation_score,avg_segment_len_s,word_count,speech_rate,retention_30s
qZQoF5GF7XI,Situationships Play Truth or Drink | Cut,2026-03-14T16:03:40+00:00,https://i9.ytimg.com/vi/qZQoF5GF7XI/maxresdefault.jpg?sqp=CLyC280G&rs=AOn4CLBWjrRLN0zr6pEpI5hUNjnhCpRZxw,884,1,1,0,0,0,5.8933333333333335,353.6,40.0,0,0,0,0,0,Cut|Watch Cut|people|people videos|storytelling|relationships|Dating|Interviews|Firsts|couples|exes|love|Kids Try|games|challenges|Ethnic groups|People Interviews|Dares|Truth or Dare|100 ways|blind dates|100 people|experiments|#tbt|party games|Truth or Drink|HiHo Kids|Hiho|college|100 YOB|100 Years of Beauty,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,7,0,0,0,0,0.152,0.3818,1,1096,31,14.73,5,16,3,2026,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40,4.857,1.0,3.997,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0.0,0,nan,nan,nan,0,0,0,0,0,0,0,0,Valentine's Day 2025,393,1.0,1407,2.0,nan,1,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.0,58.7,0.202,14.0,0.95,-0.001425,nan,4e-06,0.0,61.3,dynamic,0.5937,0.9468,0.0453,0.0,0.0,0.0,0.0,nan,nan,2.0,4.0,2.0,3.0,2.406,5.96,0.2,0.07,0.632,0.502,3.0,1.0,0.2,0.0,0.0,nan,nan,nan,nan,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.07,880.5,0.0,0.0,0.5937,0.191,nan,0.5937,15.0,nan,0.9333,0.0,0.068,nan,2.0,1.0,2.0,0.5825,90.0,0.08482656,0.9958,60.0,0.00050915,0.009009,60.0,1.804e-05,0.009009,60.0,1.445e-05,1.333,90.0,0.25918522,1.0,60.0,0.12735189,10.667,90.0,6.84562092,0.696429,10.0,0.00262817,nan,nan,nan,nan,nan,nan,1.0,10.0,0.1372542,5.6,10.0,1.16974256,60.0,0.3923,6.0,10.0,180.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,
CymrMf4tnjk,Situationships Play Truth or Drink | Cut,2026-03-12T14:03:03+00:00,https://i.ytimg.com/vi/CymrMf4tnjk/maxresdefault.jpg,1023,2,3,0,0,0,13.64,18.0,1.7595307917888565,0.048,17.6,0,0,0,Cut|Watch Cut|people|people videos|storytelling|relationships|Dating|Interviews|Firsts|couples|exes|love|Kids Try|games|challenges|Ethnic groups|People Interviews|Dares|Truth or Dare|100 ways|blind dates|100 people|experiments|#tbt|party games|Truth or Drink|HiHo Kids|Hiho|college|100 YOB|100 Years of Beauty,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,nan,nan,0.0,0.0,0.0,7,0,0,0,0,0.152,0.3818,1,1095,31,17.05,3,14,3,2026,5,2.0,0.113,0.0604,0.9012,0.5251,627.017,0.6808,0.0833,0.0477,0.2945,0.8941,0.2565,10.589,0.2911,51.21,0.3591,0.0545,0.034,6.408,1.1346,0.2167,0.0349,0.6774,40,4.857,1.0,3.997,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0.0,0,nan,nan,nan,0,0,0,0,0,0,0,0,Valentine's Day 2025,391,0.9979,1405,12.0,0.0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,
Ap9Bu0wGhtY,Parents Guess Their Daughterâs Secret Boyfriend | Lineup | Cut,2026-02-27T16:00:15+00:00,https://i.ytimg.com/vi/Ap9Bu0wGhtY/maxresdefault.jpg,1174,923300,956241,23461,809,1168,9129999.0,593.0,50.51107325383305,7459.62,11.873,0,0,0,Cut|Watch Cut|people|people videos|storytelling|relationships|Dating|Interviews|Firsts|couples|exes|love|Kids Try|games|challenges|Ethnic groups|People Interviews|Dares|Truth or Dare|100 ways|blind dates|100 people|experiments|#tbt|party games|Truth or Drink|HiHo Kids|Hiho|college|100 YOB|100 Years of Beauty,10.0,0.6,0.0,0.4,69.1,12.9,0.0786,0.0,0.5,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.1,1.0,0.0,0.0,0.6,0.0124,0.4389,0.0,77.23,0.0,0.0,0.0,1.72,41.11,US,58.89,73.24,0.5565,25.0,0.0,17.13,6.61,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,50.11,24.04,16.35,9.49,23997.0,1452.0,0.025095,0.001518,0.026614,10,0,1,2,0,0.157,-0.2732,2,1090,31,19.57,4,16,2,2026,18,6.0,0.0407,0.0159,0.8517,0.3349,744.592,0.6201,0.3994,0.0559,0.3778,0.9412,0.2235,5.539,0.2525,31.391,0.4199,0.0746,0.0533,6.314,0.6086,0.1822,0.0298,0.584,64,5.5,0.9,6.01,0.1,0.0,0.0,0,0,1,0,0,1,0,0,0,0.0,1,0,0,0,0,0.0,0.0,0,nan,nan,nan,0,0,0,0,0,0,0,0,Valentine's Day 2025,378,0.9958,1392,6.0,0.0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.0,61.0,0.123,18.0,0.93,0.000628,nan,0.000387,0.0,61.4,flat,0.0856,0.9847,0.0111,0.0477,0.0,0.0,0.0,nan,nan,nan,nan,nan,1.0,4.226,19.18,0.05,0.974,0.974,nan,3.0,0.0,0.16,0.0,0.0,nan,nan,nan,nan,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.05,1159.86,0.0,0.0,0.0856,0.0245,nan,0.0856,19.0,nan,0.9474,0.0,0.052,nan,2.0,1.0,3.0,0.0813,180.0,0.00141597,0.9985,60.0,2.005e-05,0.025974,30.0,0.0,0.025974,30.0,4.655e-05,1.0,60.0,0.13333336,0.0,30.0,0.0,14.0,30.0,5.6715556,0.688312,30.0,0.00230249,nan,nan,nan,nan,nan,nan,1.0,30.0,0.09,5.667,30.0,0.5528044,30.0,0.5525,6.0,10.0,180.0,0.1,4.0,nan,4.0,reveal,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,,,,,,,,,,,,,,,,
UO1GMhMojps,Moms Guess Their Daughterâs Secret Boyfriend | Lineup | Cut,2026-02-20T16:00:46+00:00,https://i.ytimg.com/vi/UO1GMhMojps/maxresdefault.jpg,1116,1768853,1802418,44846,2877,2560,16821165.0,570.0,51.075268817204304,11382.554,11.52,0,0,0,Cut|Watch Cut|people|people videos|storytelling|relationships|Dating|Interviews|Firsts|couples|exes|love|Kids Try|games|challenges|Ethnic groups|People Interviews|Dares|Truth or Dare|100 ways|blind dates|100 people|experiments|#tbt|party games|Truth or Drink|HiHo Kids|Hiho|college|100 YOB|100 Years of Beauty,10.0,0.7,0.2,0.1,87.1,14.6,0.0228,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.0,0.1886,0.0,75.96,0.0,0.0,0.0,1.88,41.9,US,58.1,71.85,0.558,25.0,0.0,17.97,7.27,0.0,0.0,0.0,0.15,2.55,0.0,0.0,0.0,53.03,22.51,14.5,9.96,45541.0,4930.0,0.025267,0.002735,0.028002,10,0,1,2,0,0.167,-0.2732,2,1090,31,18.6,4,16,2,2026,25,6.0,0.0451,0.0225,0.9083,0.5364,1152.885,0.6187,0.4129,0.0766,0.374,0.9569,0.2555,8.59,0.2041,36.411,0.36,0.1005,0.074,11.254,0.51,0.0322,0.0404,0.6183,61,5.2,0.9,4.83,0.1,0.0,0.0,0,0,1,0,0,1,0,0,0,0.0,1,0,0,0,0,0.0,0.0,0,nan,nan,nan,0,0,0,0,0,0,0,0,Valentine's Day 2025,371,0.9938,1385,14.0,0.0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,61.9,0.069,17.0,0.92,0.002443,nan,0.000138,4.63,62.5,U_shape,0.3223,0.9818,0.0192,0.0678,0.0,0.0,0.0,nan,nan,nan,nan,nan,2.0,2.602,7.04,0.11,0.221,0.506,0.0,3.0,1.0,0.16,0.0,0.0,nan,nan,nan,nan,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.05,1114.18,0.0,0.0,0.3223,0.0732,nan,0.3223,18.0,nan,1.0,0.0,0.054,nan,3.0,4.0,4.0,0.3104,180.0,0.02263292,0.9977,60.0,3.789e-05,0.010582,60.0,2.56e-06,0.010582,60.0,3.59e-06,1.0,60.0,0.1111556,1.0,60.0,0.1111556,12.667,90.0,1.3515556,0.643678,60.0,0.00207044,nan,nan,nan,nan,nan,nan,1.0,30.0,0.09,5.389,90.0,0.36714424,60.0,0.3923,6.0,10.0,180.0,0.2,4.0,2.0,4.0,reveal,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,,,,,,,,,,,,,,,,
N4E6Lij6iNQ,Weâre Friends with Benefits | Truth or Drink | Cut,2026-02-06T16:00:42+00:00,https://i.ytimg.com/vi/N4E6Lij6iNQ/maxresdefault.jpg,992,1054721,1079794,21210,1361,1011,8769482.0,498.0,50.201612903225815,7418.017,12.382,0,0,0,Cut|Watch Cut|people|people videos|storytelling|relationships|Dating|Interviews|Firsts|couples|exes|love|Kids Try|games|challenges|Ethnic groups|People Interviews|Dares|Truth or Dare|100 ways|blind dates|100 people|experiments|#tbt|party games|Truth or Drink|HiHo Kids|Hiho|college|100 YOB|100 Years of Beauty,10.0,0.6,0.2,0.2,81.0,14.1,0.0903,0.3,1.0,0.4,0.1,0.0,0.0,0.3,0.0,0.1,0.0,1.0,0.0,0.0,0.3,0.0617,0.2031,0.0,78.38,0.0,0.0,0.0,3.47,40.12,US,59.88,74.39,0.5539,25.0,0.0,17.96,5.99,0.0,0.0,0.0,0.22,0.05,0.93,0.0,0.0,50.05,26.16,15.28,8.51,21649.0,2304.0,0.020049,0.002134,0.022183,10,0,0,0,0,0.154,0.7096,2,1096,31,16.53,4,16,2,2026,39,2.0,0.0773,0.043,0.9028,0.5168,773.616,0.7015,0.0648,0.0309,0.2775,0.8471,0.2736,12.3,0.3024,52.844,0.3358,0.0815,0.0386,8.601,1.0883,0.0223,0.0431,0.6764,52,4.3,0.9,2.47,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0.0,1,0,1,0,0,0.0,0.0,0,nan,nan,nan,0,0,0,0,0,0,0,0,Valentine's Day 2025,357,0.9917,1371,13.0,0.0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,61.9,0.049,15.0,0.91,-0.017697,nan,0.000213,0.0,64.7,peak_valley,1.7558,0.9737,0.1042,0.0707,0.0,0.0,0.0,nan,nan,nan,nan,nan,2.0,3.41,6.59,0.12,0.378,0.82,0.0,8.0,0.0,0.48,0.0,0.0,nan,nan,nan,nan,3.0,4.0,1.0,0.0,1.0,1.0,1.0,0.06,990.18,0.0,0.0,1.7558,0.4215,nan,1.7558,15.0,nan,1.0,0.0,0.061,nan,2.0,1.0,2.0,1.7518,180.0,0.73354847,0.9952,60.0,6.325e-05,0.013072,30.0,0.0,0.013072,30.0,1.135e-05,4.0,30.0,0.91122224,0.0,30.0,0.0,12.667,90.0,2.1383556,0.583333,60.0,5.692e-05,nan,nan,nan,nan,nan,nan,1.0,30.0,0.1225,5.1,30.0,0.39510936,30.0,0.3923,6.0,10.0,180.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.5027,0.7333,0.509,0.0,0.0,0.8837,0.898,0.59,nan,5.659,nan,nan,nan,0.0,0.0,1.0,,,,,,,,,,,,,,,,
sxVFdS2RPEE,White Women and Korean Men Blind Date (ft. Bobby Lee) | The Button | Cut,2026-01-23T16:01:31+00:00,https://i.ytimg.com/vi/sxVFdS2RPEE/maxresdefault.jpg,1391,1228291,1231479,8732,624,403,3021709.0,307.0,22.070452911574407,1807.134,12.963,0,0,0,Cut|Watch Cut|people|people videos|storytelling|relationships|Dating|Interviews|Firsts|couples|exes|love|Kids Try|games|challenges|Ethnic groups|People Interviews|Dares|Truth or Dare|100 ways|blind dates|100 people|experiments|#tbt|party games|Truth or Drink|HiHo Kids|Hiho|college|100 YOB|100 Years of Beauty,10.0,0.3,0.5,0.2,76.0,13.9,0.0687,0.0,0.3,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0434,-0.037,0.0,17.91,0.0,0.0,0.0,7.24,85.28,PH,14.79,43.55,0.8323,25.0,0.0,1.6,1.61,0.0,0.0,0.0,0.13,0.03,0.72,0.0,78.47,13.87,5.83,78.73,1.57,8816.0,907.0,0.007159,0.000737,0.007895,15,0,0,0,0,0.208,-0.5859,2,1092,31,23.18,4,16,1,2026,53,3.0,0.1214,0.0717,0.9504,0.4388,436.553,0.446,0.1031,0.0888,0.327,0.9608,0.428,0.944,0.3286,77.034,0.7342,0.0629,0.0376,4.5,1.1499,0.2024,0.0524,0.7515,72,3.867,0.9333,5.207,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0.0,1,0,1,1,0,0.0,0.0,0,nan,nan,nan,0,0,0,0,0,0,0,0,Valentine's Day 2025,343,0.9896,1357,14.0,0.0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.0,60.4,0.102,21.0,0.91,-0.013257,nan,8.9e-05,0.0,62.6,dynamic,1.269,-0.2705,-1.2052,0.0381,0.0762,0.0,0.0,nan,nan,nan,nan,nan,2.0,2.534,8.6,0.09,0.621,0.711,0.0,5.0,0.0,0.22,0.0,0.0,nan,nan,nan,nan,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.04,1389.7,0.0,0.0,1.269,0.2572,nan,1.269,22.0,nan,1.0,20.0,0.043,nan,nan,nan,nan,1.269,120.0,0.2550588,0.9985,60.0,0.25727623,0.009302,60.0,1.385e-05,0.009302,60.0,1.246e-05,2.0,60.0,0.42064024,0.0,30.0,0.0,12.0,60.0,7.09365664,0.626168,30.0,0.00165928,nan,nan,nan,nan,nan,nan,1.0,30.0,0.085264,5.267,60.0,0.23367224,60.0,0.4988,6.0,10.0,180.0,0.3,4.0,2.0,3.0,conversation,nan,nan,nan,nan,nan,nan,nan,nan,-5.5194,0.0753,0.2145,85.0,0.0466,0.1838,0.853,0.095,85.932,2.72,233.735,nan,nan,0.0,0.0,1.0,,,,,,,,,,,,,,,,
d_Nae6TTCkI,Best Friends Crush Reveal | Truth or Drink | Cut,2026-01-09T16:01:08+00:00,https://i.ytimg.com/vi/d_Nae6TTCkI/maxresdefault.jpg,918,1789578,1818339,46528,1505,2256,13494834.0,452.0,49.23747276688453,9878.829,9.565,0,0,0,Cut|Watch Cut|people|people videos|storytelling|relationships|Dating|Interviews|Firsts|couples|exes|love|Kids Try|games|challenges|Ethnic groups|People Interviews|Dares|Truth or Dare|100 ways|blind dates|100 people|experiments|#tbt|party games|Truth or Drink|HiHo Kids|Hiho|college|100 YOB|100 Years of Beauty,10.0,0.4,0.3,0.3,88.8,14.7,0.0601,0.7,0.0,1.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0545,0.0339,0.0,72.5,0.0,0.0,0.0,1.46,47.33,US,52.67,67.58,0.6075,25.0,0.0,27.05,6.38,0.0,0.0,0.0,0.19,0.98,0.0,0.0,0.0,51.58,25.26,12.54,10.62,47119.0,2447.0,0.025913,0.001346,0.027259,10,0,1,0,0,0.189,0.7845,2,1095,31,15.3,4,16,1,2026,67,1.0,0.0413,0.0413,0.9421,0.4753,1027.219,0.7112,0.1432,0.0391,0.2819,0.898,0.2618,12.374,0.3065,53.369,0.2736,0.0637,0.0419,8.384,1.113,0.0172,0.0298,0.6907,48,3.9,0.9,1.29,0.1,0.0,0.0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0.1,0.0,0,nan,nan,nan,0,0,0,0,0,0,0,0,Valentine's Day 2025,329,0.9875,1343,21.0,0.0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.0,60.6,0.144,13.0,0.86,-0.000652,nan,5e-05,0.0,66.3,flat,0.0279,0.9714,-0.0223,0.0683,0.0,0.0,0.0,nan,nan,nan,nan,nan,3.0,2.376,5.78,0.2,0.073,0.901,0.496,5.0,0.0,0.33,0.0,0.0,nan,nan,nan,nan,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.07,909.7,0.0,0.0,0.0279,0.0065,nan,0.0279,15.0,nan,1.0,14.0,0.066,nan,nan,nan,nan,0.0279,60.0,0.00012455,0.9993,60.0,0.00011673,0.004695,60.0,3.53e-06,0.004695,60.0,3.53e-06,1.0,60.0,0.13333336,0.0,30.0,0.0,10.0,60.0,1.4512756,0.594595,60.0,0.0009402,nan,nan,nan,nan,nan,nan,1.0,30.0,0.06980164,5.133,90.0,0.65308936,60.0,0.5525,6.0,10.0,180.0,0.2,4.0,2.0,4.0,conversation,nan,nan,nan,nan,nan,nan,nan,nan,-3.4451,0.5637,0.5068,53.0,0.0987,0.8662,0.988,0.59,54.974,5.748,315.991,nan,nan,0.0,0.0,1.0,,,,,,,,,,,,,,,,
